"Word"	"dlugosc"	"FreqSum"	"ContCount"	"Contextual Diversity"	"Frequency Per 1 Mln"	"Nchar"
"arthandy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"artonius"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"artukułu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"artusiem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"asakusie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"asasynem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"asendena"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"asesorem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ashitaki"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ashquaff"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"aspartam"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"aspestos"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"aspiring"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"asselina"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"astromol"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"astrosów"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"asutosha"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"asystemt"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"at012:00"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"atatakai"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"atatkuje"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"atheists"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"atmowych"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"attended"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"atwellem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"atwoodem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"aurorita"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ausentes"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"auspices"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"austerii"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"autobots"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"automyte"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"autoramy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"avantikę"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"averbuch"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"averella"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"awdiejew"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"awgienia"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"awgienią"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"axevalli"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ayudarme"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ayurvedy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"azazello"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"azjackim"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"aznavour"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"azoulaya"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baal7697"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bababang"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"babaloni"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bablanie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"babskami"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"babuszka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bacarach"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bachnera"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bacznego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bacznośc"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"badaczki"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"badaloto"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"badrinat"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"badwakor"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baggerem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bagoasie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bajońska"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bakhtari"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bakunina"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"balbince"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baldwins"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baletową"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"balonowy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"balramem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bałtyccy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bałyście"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bananany"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"banarasi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"banarasu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bandanną"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bandurze"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bangtail"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bankiego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bankierm"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bannonie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baptissę"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baralier"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baraszka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barbellę"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barbetta"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barbizet"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barbura…"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barbwire"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bardachę"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barmanku"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barmicwe"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barnardo"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barney’a"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barokową"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baronoff"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barreiro"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barriego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barthuly"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bartleya"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bartołda"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bartonem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"barwicka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baseline"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"basinger"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baskowie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bassetem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bastiony"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baţarýlý"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"batatami"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bathwais"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"batmanka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"batożeni"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"batszebę"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"batterie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bauhinia"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baunsują"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bautista"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bautistę"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bautlsta"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bawarska"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bawilśmy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bayamesa"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"baylinem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bayrooth"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bayýldýn"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bazaltem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bazsenie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bazylego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beachman"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beamenie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beaulagh"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bebopowy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bebuszku"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bechlarn"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beckings"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beczółka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beczułce"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bedacego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bednarza"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bedrocka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bedrogen"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beduinem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beemkami"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beeryong"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bekający"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beketovo"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bekhenda"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bekonową"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"belialem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"belizean"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"belkotac"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bellinco"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bellinda"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bellvale"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bellwood"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"belmonta"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"belserze"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beltline"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beltrama"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"belushim"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bełkocie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bendelem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bendelów"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"benefitu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"benfield"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"benniemu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"benstrom"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"benzelex"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"benzyną…"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beoeinga"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bepachan"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"berberys"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bereiden"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"berenowi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bermanem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bernadra"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bernaert"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bernardy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beroemde"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beroring"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bertolli"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bertusiu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bertutti"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bespeaks"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bestookt"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beształa"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"betellna"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"betowena"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beverage"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"beverley"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bewapend"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bezeball"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bezzebny"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"będacego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bharucha"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bhawesha"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bhodiemu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biczować"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bideford"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biedacy”"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biedakow"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biegłbym"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biegłymi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biegunke"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bieiizny"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biletową"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biobanku"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biochipy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biogazem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biomaści"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"biondyną"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bioroida"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bioscope"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bioshock"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"birdmana"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"birlikte"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bisgaard"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bishkadu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bistupar"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bizarrze"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blacharą"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blackhat"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blairowi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blankesa"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blaszaki"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blatište"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blaunera"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blądynce"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bleakera"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blinkley"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bliskośc"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blissful"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blitzena"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bliźutko"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bliżnlak"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blockowi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blogging"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bloireta"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blokujmy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blondies"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bloomies"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blowjack"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blsmarck"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bluffuję"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blutiger"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"blutiges"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"błąkania"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"błędnemu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bobovity"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bobrówką"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bobrówke"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bobsleju"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bochomaz"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bocianim"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bocznica"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bocznika"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bodanski"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bogaciła"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bohatero"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boiskowa"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bojarova"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bojączka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bolaloby"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bolejesz"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bolsuona"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boltchoi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bombilla"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bomgarda"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bonanza”"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bondsmen"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bonehead"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bonusowo"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bookerem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"borczoja"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boreanaz"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boretzem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"borodina"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"borodino"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boroskop"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boroughs"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"borovnii"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"borowiki"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"borussia"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boschowi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boserską"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bosonoga"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bosville"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"botanico"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"botanicy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"botoxowi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"botoxowy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"botswana"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bottarga"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bouchera"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bougsson"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bourbone"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bouyancy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bowinkle"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boxstera"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"boyerros"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bradleyu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bradword"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brauchte"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brazilii"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"breconem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"breggart"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brejowni"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bridgers"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brittain"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brnących"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brodzące"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brokawem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brokerka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bromitas"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brookesa"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brooklin"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brotonem"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brouwsel"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brualnie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brubecka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bruberly"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bruckera"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brudziła"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brudziły"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brunwald"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bryantów"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brygadea"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brynjolf"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brytanów"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brzęknął"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"brzydaka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bubberze"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"buchjące"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bucketów"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"buddeego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"buddies”"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bujniesz"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"bujnięty"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"burżujka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"burżujkę"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"butterly"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"býrakmýţ"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cadmaens"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cakowitą"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"calogero"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"calujcie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cambiado"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"capitany"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"caracara"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cardullo"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"carlucci"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"carnivor"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"carolowi"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"carramba"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"casanowy"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"casemore"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"caseyami"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"castrito"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"caughley"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ceniącym"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cezowego"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chachama"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chadharu"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chalazji"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"charoset"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chartują"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chcecie…"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chciałma"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chefkoch"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cheseroo"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chlernie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chlewach"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chlubach"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chmarami"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chomburg"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chopczyk"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chotchka"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chrupnie"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"chumorze"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ciałkach"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cieciaki"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ciekawy”"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"ciężkim…"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cinestro"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
"cipencjo"	8	1	1	"8.99604174163e-05"	"0,0451882807"	11
